car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,present_price,mileage,selling_price
Skoda Superb,Skoda,Superb,10,65000,Dealer,Diesel,Automatic,3770873,18.19,480000
Skoda Superb,Skoda,Superb,10,54000,Dealer,Petrol,Manual,3787500,13.14,479000
Skoda Superb,Skoda,Superb,10,61000,Dealer,Petrol,Manual,3819000,13.14,375000
Skoda Superb,Skoda,Superb,10,56468,Dealer,Petrol,Manual,3787500,13.14,479000
Skoda Superb,Skoda,Superb,10,44275,Dealer,Petrol,Automatic,3819000,13.7,535000
Skoda Superb,Skoda,Superb,10,62500,Dealer,Petrol,Automatic,3787500,13.7,499000
Skoda Superb,Skoda,Superb,10,71000,Dealer,Petrol,Automatic,3819000,13.7,465000
Skoda Superb,Skoda,Superb,10,20000,Individual,Diesel,Automatic,3770873,17.2,700000
Skoda Superb,Skoda,Superb,10,92000,Individual,Petrol,Manual,3598500,13.14,350000
Skoda Superb,Skoda,Superb,10,80000,Individual,Petrol,Automatic,4000000,9.3,470000
Tata Safari,Tata,Safari,10,190000,Individual,Diesel,Manual,1813000,11.57,218000
Tata Safari,Tata,Safari,10,120000,Individual,Diesel,Manual,1813000,13.93,270000
Tata Safari,Tata,Safari,10,130000,Individual,Diesel,Manual,1813000,13.93,300000
Tata Safari,Tata,Safari,10,80000,Individual,Diesel,Manual,1813000,13.93,300000
Tata Safari,Tata,Safari,10,120000,Individual,Diesel,Manual,1813000,11.57,400000
Tata Safari,Tata,Safari,10,87000,Individual,Diesel,Manual,1813000,11.57,250000
Tata Safari,Tata,Safari,10,140000,Individual,Diesel,Manual,1813000,13.93,215000
Tata Safari,Tata,Safari,10,40000,Individual,Diesel,Manual,1813000,13.93,450000
Tata Safari,Tata,Safari,10,35000,Individual,Diesel,Manual,1813000,13.93,675000
Tata Safari,Tata,Safari,10,120000,Individual,Diesel,Manual,1813000,13.93,250000
Toyota Fortuner,Toyota,Fortuner,10,75000,Dealer,Diesel,Manual,4175000,11.5,1099000
Toyota Fortuner,Toyota,Fortuner,10,79431,Dealer,Diesel,Manual,4217000,12.55,990000
Toyota Fortuner,Toyota,Fortuner,10,175000,Dealer,Diesel,Manual,4217000,11.5,1075000
Toyota Fortuner,Toyota,Fortuner,10,181000,Dealer,Diesel,Manual,4168500,11.5,1195000
Toyota Fortuner,Toyota,Fortuner,10,87645,Dealer,Diesel,Manual,4038500,11.5,1050000
Toyota Fortuner,Toyota,Fortuner,10,140782,Dealer,Diesel,Manual,3902000,11.5,1025000
Toyota Fortuner,Toyota,Fortuner,10,196777,Dealer,Diesel,Manual,4038500,11.5,1200000
Toyota Fortuner,Toyota,Fortuner,10,185000,Dealer,Diesel,Manual,4038500,11.5,875000
Toyota Fortuner,Toyota,Fortuner,10,91000,Dealer,Diesel,Manual,4217000,11.5,1175000
Toyota Fortuner,Toyota,Fortuner,10,85000,Dealer,Diesel,Manual,4217000,11.5,1100000
Toyota Fortuner,Toyota,Fortuner,10,158000,Dealer,Diesel,Manual,4217000,11.5,1050000
Toyota Fortuner,Toyota,Fortuner,10,140000,Dealer,Diesel,Manual,4198963,11.5,925000
Toyota Fortuner,Toyota,Fortuner,10,127000,Individual,Diesel,Manual,4086000,11.5,1050000
Toyota Fortuner,Toyota,Fortuner,10,252000,Individual,Diesel,Manual,4038500,11.5,800000
Toyota Fortuner,Toyota,Fortuner,10,120000,Individual,Diesel,Manual,4310500,11.5,850000
Toyota Innova,Toyota,Innova,10,103000,Dealer,CNG,Manual,2486143,12.4,1080000
Toyota Innova,Toyota,Innova,10,68900,Dealer,Diesel,Manual,2486143,12.8,665000
Toyota Innova,Toyota,Innova,10,108800,Dealer,Diesel,Manual,2486143,12.8,595000
Toyota Innova,Toyota,Innova,10,118000,Dealer,Diesel,Manual,2486143,12.8,721000
Toyota Innova,Toyota,Innova,10,125000,Dealer,Diesel,Manual,2486143,12.8,675000
Toyota Innova,Toyota,Innova,10,113200,Dealer,Diesel,Manual,2486143,12.99,675000
Toyota Innova,Toyota,Innova,10,135000,Dealer,Diesel,Manual,2486143,12.99,650000
Toyota Innova,Toyota,Innova,10,119458,Dealer,Diesel,Manual,2486143,12.8,800000
Toyota Innova,Toyota,Innova,10,185000,Dealer,Diesel,Manual,2486143,12.8,780000
Toyota Innova,Toyota,Innova,10,76325,Dealer,Diesel,Manual,2486143,12.8,560000
Toyota Innova,Toyota,Innova,10,133000,Dealer,Diesel,Manual,2486143,12.99,545000
Toyota Innova,Toyota,Innova,10,169000,Dealer,Diesel,Manual,2486143,12.8,850000
Toyota Innova,Toyota,Innova,10,146781,Dealer,Diesel,Manual,2486143,12.8,610000
Toyota Innova,Toyota,Innova,10,88001,Dealer,Diesel,Manual,2486143,12.8,695000
Toyota Innova,Toyota,Innova,10,199000,Dealer,Diesel,Manual,2486143,12.99,500000
Toyota Innova,Toyota,Innova,10,60251,Dealer,Diesel,Manual,2486143,12.99,460000
Toyota Innova,Toyota,Innova,10,98000,Dealer,Diesel,Manual,2486143,12.8,575000
Toyota Innova,Toyota,Innova,10,213141,Dealer,Diesel,Manual,2486143,12.8,775000
Toyota Innova,Toyota,Innova,10,98000,Dealer,Diesel,Manual,2486143,12.99,635000
Toyota Innova,Toyota,Innova,10,132734,Dealer,Diesel,Manual,2486143,12.8,955000
Toyota Innova,Toyota,Innova,10,68830,Dealer,Diesel,Manual,2486143,12.8,685000
Toyota Innova,Toyota,Innova,10,129238,Dealer,Diesel,Manual,2486143,12.8,925000
Toyota Innova,Toyota,Innova,10,66000,Dealer,Diesel,Manual,2486143,12.8,750000
Toyota Innova,Toyota,Innova,10,100000,Individual,CNG,Manual,2486143,12.4,380000
Toyota Innova,Toyota,Innova,10,60000,Individual,Diesel,Manual,2486143,12.8,600000
Toyota Innova,Toyota,Innova,10,80000,Individual,Diesel,Manual,2486143,12.8,750000
Toyota Innova,Toyota,Innova,10,217000,Individual,Diesel,Manual,2486143,12.8,620000
Toyota Innova,Toyota,Innova,10,70000,Individual,Diesel,Manual,2486143,12.8,550000
Toyota Innova,Toyota,Innova,10,200000,Individual,Diesel,Manual,2486143,12.8,450000
Toyota Innova,Toyota,Innova,10,94000,Individual,Diesel,Manual,2486143,12.8,700000
Toyota Innova,Toyota,Innova,10,310000,Individual,Diesel,Manual,2486143,12.8,510000
Toyota Innova,Toyota,Innova,10,89000,Individual,Diesel,Manual,2486143,12.8,650000
Toyota Innova,Toyota,Innova,10,90000,Individual,Diesel,Manual,2486143,12.8,415000
Toyota Innova,Toyota,Innova,10,180000,Individual,Diesel,Manual,2486143,12.8,660000
Toyota Innova,Toyota,Innova,10,187000,Individual,Diesel,Manual,2486143,12.8,375000
Toyota Innova,Toyota,Innova,10,120000,Individual,Diesel,Manual,2486143,12.8,450000
Toyota Innova,Toyota,Innova,10,95000,Individual,Diesel,Manual,2486143,12.8,1200000
Toyota Innova,Toyota,Innova,10,50000,Individual,Diesel,Manual,2486143,12.8,640000
Volkswagen Polo,Volkswagen,Polo,10,98000,Dealer,Diesel,Manual,928383,22.07,200000
Volkswagen Polo,Volkswagen,Polo,10,105000,Dealer,Diesel,Manual,928383,22.07,315000
Volkswagen Polo,Volkswagen,Polo,10,70250,Dealer,Diesel,Manual,928383,22.07,299000
Volkswagen Polo,Volkswagen,Polo,10,78800,Dealer,Diesel,Manual,928383,22.07,220000
Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,906500,16.47,249000
Volkswagen Polo,Volkswagen,Polo,10,64471,Dealer,Petrol,Manual,918000,15.26,285000
Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,906500,16.47,245000
Volkswagen Polo,Volkswagen,Polo,10,65894,Dealer,Petrol,Manual,924500,16.47,375000
Volkswagen Polo,Volkswagen,Polo,10,199000,Dealer,Petrol,Manual,865000,16.47,199000
Volkswagen Polo,Volkswagen,Polo,10,62000,Dealer,Petrol,Manual,918000,16.47,315000
Volkswagen Polo,Volkswagen,Polo,10,27282,Dealer,Petrol,Manual,909000,16.47,285000
Volkswagen Polo,Volkswagen,Polo,10,64845,Dealer,Petrol,Manual,928383,16.47,275000
Volkswagen Polo,Volkswagen,Polo,10,65000,Dealer,Petrol,Manual,906500,16.2,260000
Volkswagen Polo,Volkswagen,Polo,10,61000,Dealer,Petrol,Manual,918000,16.47,320000
Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,906500,16.47,250000
Volkswagen Polo,Volkswagen,Polo,10,49000,Dealer,Petrol,Manual,949000,16.47,285000
Volkswagen Polo,Volkswagen,Polo,10,21000,Dealer,Petrol,Manual,928383,16.47,285000
Volkswagen Polo,Volkswagen,Polo,10,120000,Individual,Diesel,Manual,928383,20.14,450000
Volkswagen Polo,Volkswagen,Polo,10,120000,Individual,Petrol,Manual,923000,16.47,300000
Volkswagen Polo,Volkswagen,Polo,10,70000,Individual,Petrol,Manual,865000,16.47,380000
Volkswagen Vento,Volkswagen,Vento,10,59526,Dealer,Diesel,Manual,1329466,20.54,375000
Volkswagen Vento,Volkswagen,Vento,10,76000,Dealer,Diesel,Manual,1329466,20.54,310000
Volkswagen Vento,Volkswagen,Vento,10,78265,Dealer,Diesel,Manual,1329466,20.54,375000
Volkswagen Vento,Volkswagen,Vento,10,70000,Dealer,Diesel,Manual,1329466,20.54,349000
Volkswagen Vento,Volkswagen,Vento,10,56238,Dealer,Diesel,Manual,1329466,20.54,415000
Volkswagen Vento,Volkswagen,Vento,10,72565,Dealer,Diesel,Manual,1329466,22.27,370000
Volkswagen Vento,Volkswagen,Vento,10,72000,Dealer,Diesel,Manual,1329466,20.54,370000
Volkswagen Vento,Volkswagen,Vento,10,58733,Dealer,Diesel,Manual,1329466,20.54,385000
Volkswagen Vento,Volkswagen,Vento,10,65000,Dealer,Diesel,Manual,1329466,20.54,265000
Volkswagen Vento,Volkswagen,Vento,10,36000,Dealer,Diesel,Manual,1329466,20.54,260000
Volkswagen Vento,Volkswagen,Vento,10,65101,Dealer,Diesel,Manual,1329466,20.54,285000
Volkswagen Vento,Volkswagen,Vento,10,74000,Dealer,Diesel,Manual,1329466,20.54,415000
Volkswagen Vento,Volkswagen,Vento,10,79000,Dealer,Diesel,Manual,1329466,20.54,349000
Volkswagen Vento,Volkswagen,Vento,10,69988,Dealer,Diesel,Manual,1329466,20.54,349000
Volkswagen Vento,Volkswagen,Vento,10,42722,Dealer,Diesel,Manual,1329466,20.54,525000
Volkswagen Vento,Volkswagen,Vento,10,68000,Dealer,Diesel,Manual,1329466,20.54,335000
Volkswagen Vento,Volkswagen,Vento,10,45000,Dealer,Petrol,Manual,1346000,15.04,335000
Volkswagen Vento,Volkswagen,Vento,10,69000,Dealer,Petrol,Manual,1334000,16.09,325000
Volkswagen Vento,Volkswagen,Vento,10,84000,Dealer,Petrol,Manual,1346000,15.04,260000
Volkswagen Vento,Volkswagen,Vento,10,60000,Dealer,Petrol,Automatic,1311500,14.4,385000
Volkswagen Vento,Volkswagen,Vento,10,41000,Dealer,Petrol,Manual,1310000,15.04,325000
Volkswagen Vento,Volkswagen,Vento,10,68500,Dealer,Petrol,Manual,1329466,15.04,281000
Volkswagen Vento,Volkswagen,Vento,10,280000,Individual,Diesel,Manual,1329466,20.54,300000
Volkswagen Vento,Volkswagen,Vento,10,80000,Individual,Diesel,Manual,1329466,20.54,350000
Volkswagen Vento,Volkswagen,Vento,10,164000,Individual,Diesel,Manual,1329466,20.54,350000
Volkswagen Vento,Volkswagen,Vento,10,50000,Individual,Diesel,Manual,1329466,20.54,400000
Volkswagen Vento,Volkswagen,Vento,10,105000,Individual,Diesel,Manual,1329466,20.54,395000
Volkswagen Vento,Volkswagen,Vento,10,80000,Individual,Diesel,Manual,1329466,20.54,315000
Volkswagen Vento,Volkswagen,Vento,10,100000,Individual,Diesel,Manual,1329466,20.54,310000
Volkswagen Vento,Volkswagen,Vento,10,90000,Individual,Diesel,Manual,1329466,20.54,350000
Volkswagen Vento,Volkswagen,Vento,10,145000,Individual,Diesel,Manual,1329466,20.54,200000
Volkswagen Vento,Volkswagen,Vento,10,98000,Individual,Petrol,Manual,1349500,15.04,360000
Volkswagen Vento,Volkswagen,Vento,10,50000,Individual,Petrol,Manual,1310000,15.04,385000
Volkswagen Vento,Volkswagen,Vento,10,160000,Individual,Petrol,Manual,1294500,15.8,225000
Volkswagen Vento,Volkswagen,Vento,10,110000,Individual,Petrol,Manual,1281000,15.8,250000
Audi A4,Audi,A4,11,60000,Dealer,Diesel,Automatic,5257923,16.55,1250000
Audi A4,Audi,A4,11,74000,Dealer,Diesel,Automatic,5257923,17.11,1100000
Audi A4,Audi,A4,11,67000,Dealer,Petrol,Automatic,5257923,10.8,845000
Audi A4,Audi,A4,11,70000,Dealer,Petrol,Automatic,5488000,10.8,1200000
Audi A4,Audi,A4,11,82000,Dealer,Petrol,Automatic,5128000,12.3,750000
Audi A6,Audi,A6,11,86000,Dealer,Diesel,Automatic,6801100,12.4,1100000
Audi A8,Audi,A8,11,30000,Dealer,Petrol,Automatic,18600000,8.5,2200000
Audi Q7,Audi,Q7,11,155000,Individual,Diesel,Automatic,8060000,11.33,2200000
BMW 3,BMW,3,11,96000,Dealer,Diesel,Automatic,5476000,22.69,974000
BMW 3,BMW,3,11,97547,Dealer,Diesel,Automatic,5476000,16.07,825000
BMW 3,BMW,3,11,51000,Dealer,Diesel,Automatic,5430000,16.07,925000
BMW 3,BMW,3,11,141000,Dealer,Diesel,Automatic,5430000,16.07,999000
BMW 3,BMW,3,11,63000,Dealer,Diesel,Automatic,5393000,16.07,750000
BMW 3,BMW,3,11,83001,Dealer,Diesel,Automatic,5477000,16.07,1175000
BMW 3,BMW,3,11,95000,Dealer,Diesel,Automatic,5806500,13.2,1040000
BMW 3,BMW,3,11,45000,Dealer,Petrol,Automatic,5419500,12.05,675000
BMW 3,BMW,3,11,75000,Dealer,Petrol,Automatic,5419500,12.05,650000
BMW 3,BMW,3,11,48000,Dealer,Petrol,Automatic,5419500,12.05,680000
BMW 3,BMW,3,11,60000,Individual,Diesel,Automatic,5546500,13.2,900000
BMW 5,BMW,5,11,93800,Dealer,Diesel,Automatic,7839500,16.73,1450000
BMW 5,BMW,5,11,90000,Dealer,Diesel,Automatic,8314500,11.5,1695000
BMW 5,BMW,5,11,142500,Dealer,Diesel,Automatic,8064000,16.73,1150000
BMW 5,BMW,5,11,48000,Dealer,Diesel,Automatic,8064000,16.73,1290000
BMW 5,BMW,5,11,79000,Dealer,Diesel,Automatic,8314500,16.73,1750000
BMW 5,BMW,5,11,21000,Dealer,Petrol,Automatic,7151000,10.8,1399000
BMW 5,BMW,5,11,65000,Individual,Petrol,Automatic,7151000,10.8,1000000
BMW 7,BMW,7,11,71000,Dealer,Diesel,Automatic,17400000,16.46,1950000
BMW 7,BMW,7,11,64000,Dealer,Petrol,Automatic,22800000,8.77,1499000
BMW X1,BMW,X1,11,106271,Dealer,Diesel,Automatic,5006500,17.05,1150000
BMW X5,BMW,X5,11,95000,Dealer,Diesel,Automatic,454200000,11.7,1899000
BMW X5,BMW,X5,11,96714,Dealer,Diesel,Automatic,454200000,11,1375000
BMW Z4,BMW,Z4,11,5022,Dealer,Petrol,Automatic,430800000,10.37,3100000
Ford Endeavour,Ford,Endeavour,11,80000,Individual,Diesel,Automatic,3749000,11.4,750000
Ford Figo,Ford,Figo,11,76400,Dealer,Diesel,Manual,961500,20,221000
Ford Figo,Ford,Figo,11,54523,Dealer,Diesel,Manual,935500,20,280000
Ford Figo,Ford,Figo,11,67000,Dealer,Diesel,Manual,946500,20,275000
Ford Figo,Ford,Figo,11,93000,Dealer,Diesel,Manual,940500,20,265000
Ford Figo,Ford,Figo,11,64857,Dealer,Diesel,Manual,900000,20,155000
Ford Figo,Ford,Figo,11,68176,Dealer,Diesel,Manual,932500,20,275000
Ford Figo,Ford,Figo,11,51060,Dealer,Diesel,Manual,946500,20,280000
Ford Figo,Ford,Figo,11,82000,Dealer,Diesel,Manual,946000,20,211000
Ford Figo,Ford,Figo,11,81000,Dealer,Diesel,Manual,946000,20,180000
Ford Figo,Ford,Figo,11,67000,Dealer,Diesel,Manual,946500,20,275000
Ford Figo,Ford,Figo,11,56000,Dealer,Diesel,Manual,918000,20,325000
Ford Figo,Ford,Figo,11,89254,Dealer,Diesel,Manual,961000,20,285000
Ford Figo,Ford,Figo,11,89226,Dealer,Diesel,Manual,961000,20,300000
Ford Figo,Ford,Figo,11,45000,Dealer,Petrol,Manual,873746,15.6,169000
Ford Figo,Ford,Figo,11,114231,Dealer,Petrol,Manual,760500,15.6,249000
Ford Figo,Ford,Figo,11,161728,Dealer,Petrol,Manual,873746,15.6,140000
Ford Figo,Ford,Figo,11,87884,Dealer,Petrol,Manual,760500,15.6,180000
Ford Figo,Ford,Figo,11,104433,Dealer,Petrol,Manual,747500,15.6,285000
Ford Figo,Ford,Figo,11,35500,Dealer,Petrol,Manual,740000,15.6,271000
Ford Figo,Ford,Figo,11,60000,Individual,Diesel,Manual,961500,20,250000
Ford Figo,Ford,Figo,11,170000,Individual,Diesel,Manual,917500,20,235000
Ford Figo,Ford,Figo,11,135000,Individual,Diesel,Manual,946000,20,160000
Ford Figo,Ford,Figo,11,156000,Individual,Diesel,Manual,907500,20,130000
Ford Figo,Ford,Figo,11,80000,Individual,Diesel,Manual,918000,20,210000
Ford Figo,Ford,Figo,11,110000,Individual,Diesel,Manual,921000,20,150000
Ford Figo,Ford,Figo,11,90000,Individual,Petrol,Manual,764500,15.6,200000
Ford Figo,Ford,Figo,11,35000,Individual,Petrol,Manual,741000,15.6,275000
Ford Figo,Ford,Figo,11,80000,Individual,Petrol,Manual,736500,15.6,200000
Ford Figo,Ford,Figo,11,80000,Individual,Petrol,Manual,873746,15.6,150000
Ford Figo,Ford,Figo,11,80000,Individual,Petrol,Manual,769500,15.6,250000
Ford Figo,Ford,Figo,11,63500,Individual,Petrol,Manual,769500,15.6,240000
Honda City,Honda,City,11,86000,Dealer,Petrol,Manual,1420500,17,335000
Honda City,Honda,City,11,57977,Dealer,Petrol,Manual,1519208,17,299000
Honda City,Honda,City,11,49000,Dealer,Petrol,Manual,1430500,17.4,360000
Honda City,Honda,City,11,68000,Dealer,Petrol,Manual,1474000,17,325000
Honda City,Honda,City,11,70000,Dealer,Petrol,Manual,1503000,17,370000
Honda City,Honda,City,11,55000,Dealer,Petrol,Manual,1519208,17,325000
Honda City,Honda,City,11,105000,Dealer,Petrol,Automatic,1500000,16.8,375000
Honda City,Honda,City,11,161445,Dealer,Petrol,Manual,1500000,17,275000
Honda City,Honda,City,11,84768,Dealer,Petrol,Manual,1519208,17,275000
Honda City,Honda,City,11,34000,Dealer,Petrol,Manual,1494500,17,325000
Honda City,Honda,City,11,92000,Dealer,Petrol,Manual,1500000,17,300000
Honda City,Honda,City,11,77250,Dealer,Petrol,Automatic,1500000,16.8,349000
Honda City,Honda,City,11,48000,Dealer,Petrol,Manual,1549000,17,500000
Honda City,Honda,City,11,65000,Dealer,Petrol,Manual,1519208,17,330000
Honda City,Honda,City,11,100380,Dealer,Petrol,Automatic,1533000,15.6,380000
Honda City,Honda,City,11,72000,Dealer,Petrol,Automatic,1474000,16.8,331000
Honda City,Honda,City,11,57000,Dealer,Petrol,Automatic,1474000,16.8,352000
Honda City,Honda,City,11,57000,Dealer,Petrol,Automatic,1474000,15.6,350000
Honda City,Honda,City,11,50000,Dealer,Petrol,Automatic,1474000,16.8,350000
Honda City,Honda,City,11,57000,Dealer,Petrol,Manual,1519208,17,295000
Honda City,Honda,City,11,75000,Dealer,Petrol,Manual,1474000,17,265000
Honda City,Honda,City,11,86245,Dealer,Petrol,Manual,1430500,17,305000
Honda City,Honda,City,11,65000,Dealer,Petrol,Manual,1474000,17,350000
Honda City,Honda,City,11,78000,Dealer,Petrol,Automatic,1584000,15.6,475000
Honda City,Honda,City,11,34178,Dealer,Petrol,Manual,1584000,17,430000
Honda City,Honda,City,11,54000,Dealer,Petrol,Manual,1503000,17.4,375000
Honda City,Honda,City,11,47000,Dealer,Petrol,Manual,1494500,17,325000
Honda City,Honda,City,11,65000,Dealer,Petrol,Manual,1474000,17,295000
Honda City,Honda,City,11,78000,Dealer,Petrol,Manual,1494500,17,340000
Honda City,Honda,City,11,65000,Dealer,Petrol,Manual,1474000,17,325000
Honda City,Honda,City,11,106000,Dealer,Petrol,Automatic,1519208,16.8,385000
Honda City,Honda,City,11,68000,Dealer,Petrol,Manual,1474000,17,315000
Honda City,Honda,City,11,80000,Individual,Petrol,Manual,1474000,17,300000
Honda City,Honda,City,11,80000,Individual,Petrol,Automatic,1500000,16.8,300000
Honda City,Honda,City,11,115000,Individual,Petrol,Manual,1479500,17,375000
Honda City,Honda,City,11,93000,Individual,Petrol,Manual,1422500,17,276000
Honda City,Honda,City,11,59000,Individual,Petrol,Manual,1464500,17,400000
Honda City,Honda,City,11,180000,Individual,Petrol,Manual,1553500,17,400000
Honda City,Honda,City,11,50000,Individual,Petrol,Automatic,1427500,16.8,310000
Honda City,Honda,City,11,80000,Individual,Petrol,Manual,1474000,17,280000
Honda City,Honda,City,11,54000,Individual,Petrol,Automatic,1494500,16.8,310000
Honda City,Honda,City,11,178000,Individual,Petrol,Manual,1494500,17,260000
Honda City,Honda,City,11,25000,Individual,Petrol,Automatic,1503000,16.8,600000
Honda City,Honda,City,11,90000,Individual,Petrol,Automatic,1519208,16.8,328000
Honda City,Honda,City,11,90000,Individual,Petrol,Manual,1494500,17,300000
Honda City,Honda,City,11,80000,Individual,Petrol,Automatic,1520000,16.8,400000
Honda Civic,Honda,Civic,11,74000,Dealer,Petrol,Automatic,2323500,13.9,385000
Honda Civic,Honda,Civic,11,45000,Dealer,Petrol,Manual,2273500,14.8,310000
Honda Civic,Honda,Civic,11,80000,Dealer,Petrol,Manual,2273500,14.8,285000
Honda Civic,Honda,Civic,11,56000,Dealer,Petrol,Manual,2273500,14.8,360000
Honda Civic,Honda,Civic,11,36000,Dealer,Petrol,Manual,2273500,14.8,375000
Honda Civic,Honda,Civic,11,77000,Dealer,Petrol,Manual,2320500,13.5,320000
Honda Civic,Honda,Civic,11,100000,Individual,Petrol,Automatic,2273500,12.9,275000
Honda Civic,Honda,Civic,11,80000,Individual,Petrol,Manual,2323500,13.5,240000
Honda Civic,Honda,Civic,11,60000,Individual,Petrol,Manual,2323500,13.5,275000
Honda Civic,Honda,Civic,11,110000,Individual,Petrol,Manual,2307321,14.8,215000
Honda CR-V,Honda,CR-V,11,137000,Dealer,Petrol,Manual,3424500,10.8,535000
Honda CR-V,Honda,CR-V,11,120000,Dealer,Petrol,Manual,3418159,11.1,395000
Honda Jazz,Honda,Jazz,11,42000,Dealer,Petrol,Manual,964500,16,280000
Honda Jazz,Honda,Jazz,11,68000,Dealer,Petrol,Manual,964500,16,230000
Honda Jazz,Honda,Jazz,11,56161,Dealer,Petrol,Manual,1017500,16,319000
Hyundai i10,Hyundai,i10,11,35000,Dealer,Petrol,Manual,652500,20.36,190000
Hyundai i10,Hyundai,i10,11,77739,Dealer,Petrol,Automatic,724000,16.95,290000
Hyundai i10,Hyundai,i10,11,77000,Dealer,Petrol,Manual,724000,20.36,255000
Hyundai i10,Hyundai,i10,11,35000,Dealer,Petrol,Manual,713827,20.36,235000
Hyundai i10,Hyundai,i10,11,84000,Dealer,Petrol,Automatic,724000,19.2,270000
Hyundai i10,Hyundai,i10,11,72000,Dealer,Petrol,Manual,713827,20.36,211000
Hyundai i10,Hyundai,i10,11,90000,Dealer,Petrol,Manual,713827,20.36,275000
Hyundai i10,Hyundai,i10,11,52221,Dealer,Petrol,Manual,730000,20.36,320000
Hyundai i10,Hyundai,i10,11,76602,Dealer,Petrol,Manual,713827,20.36,320000
Hyundai i10,Hyundai,i10,11,60000,Dealer,Petrol,Manual,719500,19.81,240000
Hyundai i10,Hyundai,i10,11,78000,Dealer,Petrol,Manual,713827,20.36,230000
Hyundai i10,Hyundai,i10,11,48216,Dealer,Petrol,Manual,713827,20.36,350000
Hyundai i10,Hyundai,i10,11,69000,Dealer,Petrol,Manual,713827,20.36,300000
Hyundai i10,Hyundai,i10,11,56000,Dealer,Petrol,Manual,730000,20.36,375000
Hyundai i10,Hyundai,i10,11,50000,Dealer,Petrol,Automatic,713827,16.95,350000
Hyundai i10,Hyundai,i10,11,54886,Dealer,Petrol,Manual,719000,20.36,250000
Hyundai i10,Hyundai,i10,11,90000,Dealer,Petrol,Manual,719000,20.36,275000
Hyundai i10,Hyundai,i10,11,70000,Dealer,Petrol,Manual,713827,20.36,290000
Hyundai i10,Hyundai,i10,11,52000,Dealer,Petrol,Manual,713827,20.36,280000
Hyundai i10,Hyundai,i10,11,74000,Dealer,Petrol,Manual,713827,20.36,255000
Hyundai i10,Hyundai,i10,11,64616,Dealer,Petrol,Manual,713827,20.36,310000
Hyundai i10,Hyundai,i10,11,75000,Dealer,Petrol,Manual,719000,19.81,270000
Hyundai i10,Hyundai,i10,11,75000,Dealer,Petrol,Manual,719000,19.81,270000
Hyundai i10,Hyundai,i10,11,67000,Dealer,Petrol,Manual,713827,20.36,320000
Hyundai i10,Hyundai,i10,11,49700,Dealer,Petrol,Automatic,730000,19.2,342000
Hyundai i10,Hyundai,i10,11,57726,Dealer,Petrol,Manual,713827,20.36,235000
